Unnamed: 0,station_id,y_coord,x_coord,frequency_mhz,bandwidth_mhz,azimuth_deg,state,licensee,beamwidth_deg
23096,KXRN-LP     ,33.5283611111111,-117.770888888889,104.7,0.01,-35.0,CA ,"LAGUNA RADIO, INC.                                                          ",120.0
23108,K284CM,38.5876944444444,-121.4905,104.7,0.01,0.0,CA ,LOTUS SACRAMENTO CORP.                                                      ,360.0
23113,KQIE-FM1,33.9855833333333,-117.372833333333,104.7,0.01,0.0,CA ,LC MEDIA LP                                                                 ,360.0
23123,KMKZ-LP     ,40.4033333333333,-105.061944444444,104.7,0.01,0.0,CO ,PROTECTING AMERICA'S FUTURE                                                 ,360.0
23134,WSGL        ,26.12675,-81.7211944444445,104.7,0.01,132.0,FL ,RENDA BROADCASTING CORPORATION OF NEVADA                                    ,120.0
23170,K284BS,38.8961111111111,-95.175,104.7,0.01,0.0,KS ,"FOOTPRINT RADIO BROADCASTING MINISTRY, INC.                                 ",360.0
23176,W284AD,38.2306388888889,-85.8221944444444,104.7,0.01,0.0,KY ,"NEW ALBANY BROADCASTING CO., INC.                                           ",360.0
23194,WBAK        ,44.5808888888889,-68.8969722222222,104.7,0.01,335.0,ME ,"BLUEBERRY BROADCASTING, LLC                                                 ",120.0
23196,W284BQ,42.6045277777778,-82.9118611111111,104.7,0.01,0.0,MI ,"RELEVANT RADIO, INC.                                                        ",360.0
23200,W284AH,42.7203055555556,-84.5191388888889,104.7,0.01,0.0,MI ,WEST CENTRAL MICHIGAN MEDIA MINISTRIES                                      ,360.0
23201,WMRP-LP     ,42.9189166666667,-83.6918888888889,104.7,0.01,0.0,MI ,"SWC CONCERTS, INC                                                           ",360.0
23202,W284DF,45.3213888888889,-84.8758333333333,104.7,0.01,0.0,MI ,"MACDONALD GARBER BROADCASTING, INC.                                         ",360.0
23204,WKJC        ,44.4133611111111,-83.6205277777778,104.7,0.01,150.0,MI ,"CARROLL ENTERPRISES, INC.                                                   ",120.0
23228,W284CO,35.5276111111111,-82.4953888888889,104.7,0.01,0.0,NC ,"JBN, INC.                                                                   ",360.0
23236,K284DC,40.7863888888889,-98.3669444444444,104.7,0.01,0.0,NE ,MY BRIDGE RADIO                                                             ,360.0
23276,WPGB        ,40.46325,-80.0043055555556,104.7,0.01,232.0,PA ,"IHM LICENSES, LLC                                                           ",120.0
23280,W284CB,40.7635,-76.1373611111111,104.7,0.01,0.0,PA ,"SALT AND LIGHT MEDIA MINISTRIES, INC.                                       ",360.0
23283,WKAQ-FM1,18.0838888888889,-66.4561111111111,104.7,0.01,0.0,PR ,"WLII/WSUR LICENSE PARTNERSHIP, G.P.                                         ",360.0
23284,WKAQ-FM     ,18.2788333333333,-66.1101388888889,104.7,0.01,372.0,PR ,"WLII/WSUR LICENSE PARTNERSHIP, G.P.                                         ",120.0
23298,WLNQ        ,36.21675,-83.1937777777778,104.7,0.01,148.0,TN ,"BRISTOL BROADCASTING COMPANY, INC.                                          ",120.0
23301,KZQB-LP     ,25.96425,-97.5194166666667,104.7,0.01,43.0,TX ,"AMOR COMMUNITY CENTER, INC.                                                 ",120.0
23302,KKYS        ,30.7165833333333,-96.3724444444444,104.7,0.01,87.0,TX ,"IHM LICENSES, LLC                                                           ",120.0
23339,WSWJ-LP     ,44.6227222222222,-92.5635,104.7,0.01,0.0,WI ,RED WING BROADCASTING ASSOCIATION                                           ,360.0
23346,K284BI,43.0230833333333,-111.074361111111,104.7,0.01,0.0,WY ,"SVI MEDIA, LLC                                                              ",360.0
23372,KWCX-FM     ,32.3063888888889,-110.72,104.9,0.01,-243.0,AZ ,"RELEVANT RADIO, INC.                                                        ",120.0
23374,KWIM        ,35.6553055555556,-109.033694444444,104.9,0.01,91.0,AZ ,ACROSS NATIONS                                                              ,120.0
23384,KBFN-LP     ,37.6894444444444,-122.437777777778,104.9,0.01,353.0,CA ,BEST FREQUENCIES INC                                                        ,120.0
23405,W285FR,29.6521944444444,-81.5920277777778,104.9,0.01,0.0,FL ,BLUE CRAB BROADCASTING LLC                                                  ,360.0
23415,W285FV,33.3761111111111,-84.7858333333333,104.9,0.01,0.0,GA ,"WORD CHRISTIAN BROADCASTING, INC.                                           ",360.0
23447,WKHG        ,37.5111388888889,-86.2874722222222,104.9,0.01,83.0,KY ,HERITAGE MEDIA OF KENTUCKY INC                                              ,120.0
23461,WRBB        ,42.3386944444445,-71.0905833333333,104.9,0.01,27.0,MA ,NORTHEASTERN UNIVERSITY                                                     ,120.0
23468,WBXX        ,42.3144722222222,-84.9288055555556,104.9,0.01,97.0,MI ,"TOWNSQUARE LICENSE, LLC                                                     ",120.0
23481,WKZU        ,34.7764722222222,-88.3944722222222,104.9,0.01,135.0,MS ,JC MEDIA LLC                                                                ,120.0
23492,K285BG,47.9313611111111,-97.0431388888889,104.9,0.01,0.0,ND ,"SHINE THE LIGHT, INC.                                                       ",360.0
23512,WKDL        ,43.1642222222222,-77.7836111111111,104.9,0.01,100.0,NY ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
23514,WCIM        ,42.3072222222222,-76.86125,104.9,0.01,101.0,NY ,"FAMILY LIFE MINISTRIES, INC.                                                ",120.0
23525,KREK        ,35.7864722222222,-96.46,104.9,0.01,107.0,OK ,FAMILY WORSHIP CENTER CHURCH INC.                                           ,120.0
23527,K285FI,35.7687222222222,-95.4149722222222,104.9,0.01,0.0,OK ,EDUCATIONAL MEDIA FOUNDATION                                                ,360.0
23532,KNLX        ,44.4367777777778,-120.954194444444,104.9,0.01,675.0,OR ,COWAN BROADCASTING LLC                                                      ,120.0
23533,WJRH        ,40.6981388888889,-75.2079444444445,104.9,0.01,7.0,PA ,LAFAYETTE COLLEGE                                                           ,120.0
23544,WLHH        ,32.4343611111111,-80.9209444444444,104.9,0.01,122.0,SC ,"SAGA SOUTH COMMUNICATIONS, LLC                                              ",120.0
23556,KYTN        ,36.4833888888889,-88.9528333333333,104.9,0.01,75.0,TN ,THUNDERBOLT BROADCASTING COMPANY                                            ,120.0
23566,K285HC,32.1148611111111,-96.4633055555556,104.9,0.01,0.0,TX ,"NEW CENTURY BROADCASTING, LLC                                               ",360.0
23594,W285FM,37.0384722222222,-76.3077222222222,104.9,0.01,0.0,VA ,DELMARVA EDUCATIONAL ASSOCIATION                                            ,360.0
23611,WZEZ        ,45.4907777777778,-92.1924166666667,104.9,0.01,106.0,WI ,"ZOE COMMUNICATIONS, INC.                                                    ",120.0
23612,WPCK        ,44.4880555555556,-87.7616666666667,104.9,0.01,157.0,WI ,EDUCATIONAL MEDIA FOUNDATION                                                ,120.0
23633,WRFS        ,32.8937222222222,-86.2055555555556,105.1,0.01,100.0,AL ,MARBLE CITY MEDIA LLC                                                       ,120.0
23642,KKBZ        ,36.9485555555556,-119.486805555556,105.1,0.01,234.0,CA ,LOTUS FRESNO CORP.                                                          ,120.0
23679,WWZT-LP     ,27.9853055555556,-82.5086944444444,105.1,0.01,0.0,FL ,"LATINO HERITAGE ORGANIZATION, INC.                                          ",360.0
23688,WBRO-LP     ,33.0916666666667,-82.0138888888889,105.1,0.01,30.0,GA ,"SONSHINE BROADCASTING ACADEMY, INC.                                         ",120.0
23701,K286BH,47.4560555555556,-115.650444444444,105.1,0.01,400.0,ID ,"HI-LINE RADIO FELLOWSHIP, INC.                                              ",120.0
23725,WTOS-FM     ,45.0316944444444,-70.3133888888889,105.1,0.01,747.0,ME ,"BLUEBERRY BROADCASTING, LLC                                                 ",120.0
23752,WOXF        ,34.424,-89.51425,105.1,0.01,142.0,MS ,"GEORGE S. FLINN,                                                            ",120.0
23775,W286CD,43.0250555555556,-74.3523333333333,105.1,0.01,0.0,NY ,"THNK TANK MEDIA, INC.                                                       ",360.0
23792,KXMX        ,35.5137222222222,-94.5885555555555,105.1,0.01,98.0,OK ,"M&M MEDIA, LLC                                                              ",120.0
23822,K286CN,43.5421944444444,-96.7264444444444,105.1,0.01,0.0,SD ,"MIDWEST COMMUNICATIONS, INC.                                                ",360.0
23837,K286AO,32.7076111111111,-101.936277777778,105.1,0.01,0.0,TX ,DAVID STEWART                                                               ,360.0
23845,KPLD-FM1,37.6394166666667,-113.033277777778,105.1,0.01,0.0,UT ,"CANYON MEDIA GROUP, L.L.C.                                                  ",360.0
23874,KKNI-FM     ,60.4883333333333,-150.744138888889,105.3,0.01,90.0,AK ,"KSRM RADIO GROUP, INC.                                                      ",120.0
23894,KBFP-FM     ,35.5146666666667,-119.062305555556,105.3,0.01,177.0,CA ,"IHM LICENSES, LLC                                                           ",120.0
23920,W287CS,41.7762222222222,-72.5570277777778,105.3,0.01,0.0,CT ,"GOIS BROADCASTING OF CONNECTICUT, LLC                                       ",360.0
23924,WYKS        ,29.6316111111111,-82.4186944444445,105.3,0.01,142.0,FL ,GILLEN BROADCASTING CORPORATION                                             ,120.0
23950,K287AB,42.38936111111111,-111.385472222222,105.3,0.01,175.0,ID ,BEAR LAKE COUNTY T.V. DISTRICT                                              ,120.0
23951,K287BT,48.3218888888889,-116.393138888889,105.3,0.01,0.0,ID ,"BLUE SKY BROADCASTING, INC.                                                 ",360.0
23955,W287BP,40.1417222222222,-89.3853611111111,105.3,0.01,0.0,IL ,"GOOD NEWS RADIO, INC.                                                       ",360.0
23956,W287BY,42.3300277777778,-89.0828888888889,105.3,0.01,0.0,IL ,"VCY AMERICA, INC.                                                           ",360.0
23965,KMOQ        ,37.1261666666667,-94.7035555555556,105.3,0.01,93.0,KS ,AMERICAN MEDIA INVESTMENTS INC.                                             ,120.0
23967,KFBZ        ,37.8002777777778,-97.5250555555556,105.3,0.01,307.0,KS ,"AUDACY LICENSE, LLC                                                         ",120.0
23969,W287DL,36.9809166666667,-84.1116111111111,105.3,0.01,0.0,KY ,"ENCORE BROADCASTING, INC                                                    ",360.0
23977,KSLO-FM     ,30.9021388888889,-91.9353888888889,105.3,0.01,142.6,LA ,DELTA MEDIA CORPORATION                                                     ,120.0
23992,W287CJ,45.7911111111111,-87.9185833333333,105.3,0.01,0.0,MI ,"WRVM, INC.                                                                  ",360.0
23997,KZNN        ,37.8775277777778,-91.7459722222222,105.3,0.01,192.0,MO ,"KTTR-KZNN, INC.                                                             ",120.0
24002,WCNS-LP     ,31.6346111111111,-89.5731388888889,105.3,0.01,75.0,MS ,RENEW COLLINS                                                               ,120.0
24060,WTJK        ,35.8447777777778,-88.9022777777778,105.3,0.01,95.0,TN ,"GRACE BROADCASTING SERVICES, INC.                                           ",120.0
24073,KTWL        ,30.3055,-96.028,105.3,0.01,166.0,TX ,ROY HENDERSON                                                               ,120.0
24121,KPFM        ,36.487,-92.4943333333333,105.5,0.01,243.0,AR ,"MOUNTAIN HOME RADIO STATION, INC.                                           ",120.0
24123,KBOA-FM     ,36.3306111111111,-90.1234166666667,105.5,0.01,91.0,AR ,POLLACK BROADCASTING CO.                                                    ,120.0
24144,KVVS        ,34.8508055555556,-118.157027777778,105.5,0.01,94.0,CA ,"IHM LICENSES, LLC                                                           ",120.0
24203,W288CO,38.5458611111111,-89.1297777777778,105.5,0.01,0.0,IL ,"PURE WORD RADIO, INC.                                                       ",360.0
24206,WREZ        ,37.1736666666667,-88.7081111111111,105.5,0.01,100.0,IL ,"WITHERS BROADCASTING COMPANY OF PADUCAH, LLC                                ",120.0
24236,KIMW        ,32.51875,-93.2998888888889,105.5,0.01,83.3,LA ,CSN INTERNATIONAL                                                           ,120.0
24246,WWCK-FM     ,43.0108611111111,-83.6510555555556,105.5,0.01,100.0,MI ,CUMULUS LICENSING LLC                                                       ,120.0
24260,KMGM        ,44.85661111111111,-95.62975,105.5,0.01,90.0,MN ,"IOWA CITY BROADCASTING COMPANY, INC.                                        ",120.0
24269,WQLJ        ,34.2126111111111,-89.7470277777778,105.5,0.01,113.0,MS ,"TELESOUTH COMMUNICATIONS, INC.                                              ",120.0
24279,W288BU,35.9984722222222,-78.8555555555556,105.5,0.01,0.0,NC ,TRUTH BROADCASTING CORPORATION                                              ,360.0
24303,K288AU,40.9357222222222,-116.052,105.5,0.01,0.0,NV ,ELKO BROADCASTING COMPANY                                                   ,360.0
24305,W288BZ,42.9853333333333,-78.1594722222222,105.5,0.01,0.0,NY ,"LLOYD LANE, INCORPORATED                                                    ",360.0
24309,WLPW        ,44.262,-74.0223611111111,105.5,0.01,-55.0,NY ,NORTH COUNTRY RADIO CORP.                                                   ,120.0
24314,WDMB-LP     ,40.7477222222222,-73.7333055555556,105.5,0.01,0.0,NY ,THE ROMAN CATHOLIC DIOCESE OF BROOKLYN                                      ,360.0
24332,KGFY        ,36.1797777777778,-97.0108611111111,105.5,0.01,119.8,OK ,"STILLWATER BROADCASTING, LLC                                                ",120.0
24336,KCGB-FM     ,45.6623333333333,-121.471722222222,105.5,0.01,240.0,OR ,"BICOASTAL MEDIA LICENSES IV, LLC                                            ",120.0
24361,W288CX,34.0441666666667,-80.9972222222222,105.5,0.01,0.0,SC ,"IHM LICENSES, LLC                                                           ",360.0
24380,W288EF,35.9752777777778,-86.5544444444444,105.5,0.01,0.0,TN ,IGLESIA MISIONERA JESUCRISTO VIENE PRONTO INC.                              ,360.0
24381,W288DO,35.9541666666667,-85.4769444444444,105.5,0.01,0.0,TN ,"MAIN STREET MEDIA, LLC                                                      ",360.0
24393,KCMZ        ,30.7001666666667,-101.206194444444,105.5,0.01,-21.0,TX ,"CHRISTIAN MINISTRIES OF THE VALLEY, INC.                                    ",120.0
24394,K288GQ,34.1870277777778,-101.752666666667,105.5,0.01,0.0,TX ,CHRISTINA G. BENAVIDES                                                      ,360.0
24401,KLCY-FM3,40.2432222222222,-109.858388888889,105.5,0.01,0.0,UT ,"ASHLEY COMMUNICATIONS, INC.                                                 ",360.0
